model,throughput,response_length,latency,energy,gpu,task,parameters_count,energy_per_token,dtype,optimization,quantization,cuda-fp16
Dans-DiscountModels/ShearedLlama-1.3b-FFT-Test1,53.6,256,4.78,1234.944,NVIDIA A100-SXM4-80GB,chat,1.3,0.00134,float16,FlashAttentionV2,None,False
stabilityai/japanese-stablelm-base-gamma-7b,34.1,256,7.5,2368.5119999999997,NVIDIA A100-SXM4-80GB,chat,7.0,0.00257,float16,FlashAttentionV2,None,False
stabilityai/stablelm-base-alpha-7b,78.3,256,3.27,1299.456,NVIDIA A100-SXM4-80GB,chat,7.0,0.00141,float16,FlashAttentionV2,None,False
stabilityai/stablelm-base-alpha-3b,93.8,256,2.73,958.4639999999999,NVIDIA A100-SXM4-80GB,chat,3.0,0.00104,float16,FlashAttentionV2,None,False
huggyllama/llama-13b,32.5,256,7.87,3022.848,NVIDIA A100-SXM4-80GB,chat,13.0,0.00328,float16,FlashAttentionV2,None,False
NucleusAI/nucleus-22B-token-500B,27.8,256,9.21,3686.4,NVIDIA A100-SXM4-80GB,chat,22.0,0.004,float16,FlashAttentionV2,None,False
Walmart-the-bag/Influxient-4x13B,12.4,256,20.6,6571.008,NVIDIA A100-SXM4-80GB,chat,13.0,0.00713,float16,FlashAttentionV2,None,False
roneneldan/TinyStories-33M,354.0,256,0.723,161.28,NVIDIA A100-SXM4-80GB,chat,0.033,0.000175,float16,FlashAttentionV2,None,False
roneneldan/TinyStories-1M,194.0,256,1.32,282.9312,NVIDIA A100-SXM4-80GB,chat,0.001,0.000307,float16,FlashAttentionV2,None,False
roneneldan/TinyStories-3M,219.0,256,1.17,259.8912,NVIDIA A100-SXM4-80GB,chat,0.003,0.000282,float16,FlashAttentionV2,None,False
roneneldan/TinyStories-28M,213.0,256,1.2,270.0288,NVIDIA A100-SXM4-80GB,chat,0.028,0.00029299999999999997,float16,FlashAttentionV2,None,False
roneneldan/TinyStories-8M,221.0,256,1.16,253.44000000000003,NVIDIA A100-SXM4-80GB,chat,0.008,0.000275,float16,FlashAttentionV2,None,False
budecosystem/boomer-1b,268.0,256,0.956,298.5984,NVIDIA A100-SXM4-80GB,chat,1.0,0.000324,float16,FlashAttentionV2,None,False
openlm-research/open_llama_3b_v2,43.8,256,5.84,1649.664,NVIDIA A100-SXM4-80GB,chat,3.0,0.00179,float16,FlashAttentionV2,None,False
openlm-research/open_llama_7b_v2,40.0,256,6.4,2055.1679999999997,NVIDIA A100-SXM4-80GB,chat,7.0,0.0022299999999999998,float16,FlashAttentionV2,None,False
openlm-research/open_llama_7b,40.8,256,6.27,2027.5200000000002,NVIDIA A100-SXM4-80GB,chat,7.0,0.0022,float16,FlashAttentionV2,None,False
openlm-research/open_llama_3b,43.0,256,5.96,1649.664,NVIDIA A100-SXM4-80GB,chat,3.0,0.00179,float16,FlashAttentionV2,None,False
openlm-research/open_llama_13b,32.4,256,7.9,3068.928,NVIDIA A100-SXM4-80GB,chat,13.0,0.00333,float16,FlashAttentionV2,None,False
abhinand/tamil-llama-7b-base-v0.1,40.7,256,6.29,2073.6000000000004,NVIDIA A100-SXM4-80GB,chat,7.0,0.0022500000000000003,float16,FlashAttentionV2,None,False
abhinand/tamil-llama-13b-base-v0.1,32.0,256,8.01,3068.928,NVIDIA A100-SXM4-80GB,chat,13.0,0.00333,float16,FlashAttentionV2,None,False
golaxy/gowizardlm,40.4,256,6.33,2082.816,NVIDIA A100-SXM4-80GB,chat,7.0,0.00226,float16,FlashAttentionV2,None,False
bigcode/tiny_starcoder_py,116.0,256,2.21,494.89920000000006,NVIDIA A100-SXM4-80GB,chat,0.164,0.000537,float16,FlashAttentionV2,None,False
bigcode/gpt_bigcode-santacoder,97.3,256,2.63,685.6704,NVIDIA A100-SXM4-80GB,chat,1.12,0.000744,float16,FlashAttentionV2,None,False
TigerResearch/tigerbot-13b-base,19.5,256,13.1,4331.52,NVIDIA A100-SXM4-80GB,chat,13.0,0.0047,float16,FlashAttentionV2,None,False
togethercomputer/RedPajama-INCITE-7B-Base,48.7,256,5.26,1806.336,NVIDIA A100-SXM4-80GB,chat,7.0,0.00196,float16,FlashAttentionV2,None,False
togethercomputer/RedPajama-INCITE-Base-3B-v1,48.9,256,5.24,1474.56,NVIDIA A100-SXM4-80GB,chat,3.0,0.0015999999999999999,float16,FlashAttentionV2,None,False
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,48.2,256,5.31,1833.984,NVIDIA A100-SXM4-80GB,chat,7.0,0.00199,float16,FlashAttentionV2,None,False
Devio/test-22B,27.8,256,9.2,3704.8319999999994,NVIDIA A100-SXM4-80GB,chat,22.0,0.004019999999999999,float16,FlashAttentionV2,None,False
Delcos/Starling-LM-11B-alpha,21.5,256,11.9,3787.776,NVIDIA A100-SXM4-80GB,chat,11.0,0.00411,float16,FlashAttentionV2,None,False
Dampish/StellarX-4B-V0,33.9,256,7.56,2073.6000000000004,NVIDIA A100-SXM4-80GB,chat,4.0,0.0022500000000000003,float16,FlashAttentionV2,None,False
Dampish/StellarX-4B-V0.2,47.6,256,5.38,1456.128,NVIDIA A100-SXM4-80GB,chat,4.0,0.0015799999999999998,float16,FlashAttentionV2,None,False
upstage/SOLAR-10.7B-v1.0,26.5,256,9.65,3216.384,NVIDIA A100-SXM4-80GB,chat,10.7,0.00349,float16,FlashAttentionV2,None,False
bit-dny/MindLLM,75.5,256,3.39,899.4816000000001,NVIDIA A100-SXM4-80GB,chat,1.3,0.0009760000000000001,float16,FlashAttentionV2,None,False
beomi/Yi-Ko-6B,39.5,256,6.48,1990.656,NVIDIA A100-SXM4-80GB,chat,6.0,0.00216,float16,FlashAttentionV2,None,False
fblgit/una-llama-7b,41.0,256,6.24,2838.5280000000002,NVIDIA A100-SXM4-80GB,chat,7.0,0.0030800000000000003,float16,FlashAttentionV2,None,False
codellama/CodeLlama-7b-hf,40.6,256,6.3,2036.736,NVIDIA A100-SXM4-80GB,chat,7.0,0.00221,float16,FlashAttentionV2,None,False
codellama/CodeLlama-13b-hf,31.8,256,8.05,3087.36,NVIDIA A100-SXM4-80GB,chat,13.0,0.00335,float16,FlashAttentionV2,None,False
cloudyu/Mixtral_7Bx2_MoE_13B,17.3,256,14.8,4469.76,NVIDIA A100-SXM4-80GB,chat,7.0,0.00485,float16,FlashAttentionV2,None,False
cloudyu/Mixtral_7Bx2_MoE,17.4,256,14.7,4497.407999999999,NVIDIA A100-SXM4-80GB,chat,7.0,0.00488,float16,FlashAttentionV2,None,False
cloudyu/Mixtral_7Bx4_MOE_24B,15.6,256,16.4,4764.672,NVIDIA A100-SXM4-80GB,chat,7.0,0.005169999999999999,float16,FlashAttentionV2,None,False
EleutherAI/pythia-6.9b-deduped,47.1,256,5.44,1926.1439999999998,NVIDIA A100-SXM4-80GB,chat,6.9,0.00209,float16,BetterTransformer,None,False
EleutherAI/pythia-6.7b,45.2,256,5.66,2036.736,NVIDIA A100-SXM4-80GB,chat,6.7,0.00221,float16,BetterTransformer,None,False
EleutherAI/pythia-1.4b-deduped,61.7,256,4.15,1142.784,NVIDIA A100-SXM4-80GB,chat,1.4,0.00124,float16,BetterTransformer,None,False
EleutherAI/gpt-j-6b,33.5,256,7.65,2331.648,NVIDIA A100-SXM4-80GB,chat,6.0,0.00253,float16,BetterTransformer,None,False
EleutherAI/pythia-1.3b,61.5,256,4.16,1142.784,NVIDIA A100-SXM4-80GB,chat,1.3,0.00124,float16,BetterTransformer,None,False
EleutherAI/pythia-1b-deduped,88.6,256,2.89,787.968,NVIDIA A100-SXM4-80GB,chat,1.0,0.000855,float16,BetterTransformer,None,False
EleutherAI/gpt-neo-125m,122.0,256,2.1,493.056,NVIDIA A100-SXM4-80GB,chat,0.125,0.000535,float16,BetterTransformer,None,False
EleutherAI/pythia-410m,59.1,256,4.33,1050.6240000000003,NVIDIA A100-SXM4-80GB,chat,0.41,0.0011400000000000002,float16,BetterTransformer,None,False
EleutherAI/gpt-neo-1.3B,63.8,256,4.01,1069.056,NVIDIA A100-SXM4-80GB,chat,1.3,0.00116,float16,BetterTransformer,None,False
EleutherAI/pythia-160m-deduped,118.0,256,2.17,522.5472,NVIDIA A100-SXM4-80GB,chat,0.16,0.000567,float16,BetterTransformer,None,False
EleutherAI/pythia-410m-deduped,59.7,256,4.29,1050.6240000000003,NVIDIA A100-SXM4-80GB,chat,0.41,0.0011400000000000002,float16,BetterTransformer,None,False
EleutherAI/pythia-160m,115.0,256,2.22,517.9392,NVIDIA A100-SXM4-80GB,chat,0.16,0.000562,float16,BetterTransformer,None,False
EleutherAI/pythia-2.7b,43.1,256,5.94,1594.368,NVIDIA A100-SXM4-80GB,chat,2.7,0.00173,float16,BetterTransformer,None,False
EleutherAI/pythia-2.8b-deduped,44.0,256,5.82,1677.312,NVIDIA A100-SXM4-80GB,chat,2.8,0.00182,float16,BetterTransformer,None,False
EleutherAI/pythia-70m-deduped,221.0,256,1.16,264.49920000000003,NVIDIA A100-SXM4-80GB,chat,0.07,0.00028700000000000004,float16,BetterTransformer,None,False
EleutherAI/gpt-neo-2.7B,46.6,256,5.49,1557.504,NVIDIA A100-SXM4-80GB,chat,2.7,0.0016899999999999999,float16,BetterTransformer,None,False
pszemraj/pythia-31m-simplepile-lite-2048-scratch-2e,221.0,256,1.16,265.4208,NVIDIA A100-SXM4-80GB,chat,0.031,0.000288,float16,BetterTransformer,None,False
pszemraj/pythia-31m-goodwiki-deduped-2048-scratch,225.0,256,1.14,258.048,NVIDIA A100-SXM4-80GB,chat,0.031,0.00028000000000000003,float16,BetterTransformer,None,False
pszemraj/pythia-31m-simplewiki-2048,221.0,256,1.16,262.65600000000006,NVIDIA A100-SXM4-80GB,chat,0.031,0.00028500000000000004,float16,BetterTransformer,None,False
pszemraj/pythia-31m-KI_v1-2048-scratch,221.0,256,1.16,261.7344,NVIDIA A100-SXM4-80GB,chat,0.031,0.000284,float16,BetterTransformer,None,False
pszemraj/pythia-31m-simplewiki-scratch-bf16,219.0,256,1.17,270.9504,NVIDIA A100-SXM4-80GB,chat,0.031,0.000294,float16,BetterTransformer,None,False
NYTK/PULI-GPTrio,45.2,256,5.66,1926.1439999999998,NVIDIA A100-SXM4-80GB,chat,7.67,0.00209,float16,BetterTransformer,None,False
robowaifudev/megatron-gpt2-345m,68.6,256,3.73,897.6383999999999,NVIDIA A100-SXM4-80GB,chat,0.345,0.0009739999999999999,float16,BetterTransformer,None,False
rinna/bilingual-gpt-neox-4b,40.6,256,6.3,1852.4159999999997,NVIDIA A100-SXM4-80GB,chat,4.0,0.0020099999999999996,float16,BetterTransformer,None,False
rinna/bilingual-gpt-neox-4b-8k,41.7,256,6.14,1815.5520000000004,NVIDIA A100-SXM4-80GB,chat,4.0,0.0019700000000000004,float16,BetterTransformer,None,False
ai-forever/mGPT,71.9,256,3.56,940.032,NVIDIA A100-SXM4-80GB,chat,1.3,0.00102,float16,BetterTransformer,None,False
AI-Sweden-Models/gpt-sw3-126m,154.0,256,1.66,390.7584,NVIDIA A100-SXM4-80GB,chat,0.126,0.000424,float16,BetterTransformer,None,False
AI-Sweden-Models/gpt-sw3-1.3b,78.3,256,3.27,869.0688,NVIDIA A100-SXM4-80GB,chat,1.3,0.000943,float16,BetterTransformer,None,False
AI-Sweden-Models/gpt-sw3-356m,78.5,256,3.26,774.144,NVIDIA A100-SXM4-80GB,chat,0.356,0.00084,float16,BetterTransformer,None,False
Salesforce/codegen-6B-multi,29.0,256,8.84,2663.424,NVIDIA A100-SXM4-80GB,chat,6.0,0.0028899999999999998,float16,BetterTransformer,None,False
Salesforce/codegen-6B-nl,29.3,256,8.75,2635.7760000000003,NVIDIA A100-SXM4-80GB,chat,6.0,0.00286,float16,BetterTransformer,None,False
Writer/palmyra-base,84.2,256,3.04,1216.512,NVIDIA A100-SXM4-80GB,chat,5.0,0.00132,float16,BetterTransformer,None,False
Writer/palmyra-large,28.6,256,8.96,3502.08,NVIDIA A100-SXM4-80GB,chat,20.0,0.0038,float16,BetterTransformer,None,False
gpt2,131.0,256,1.95,476.4672,NVIDIA A100-SXM4-80GB,chat,0.124,0.000517,float16,BetterTransformer,None,False
cyberagent/open-calm-large,58.0,256,4.41,1078.272,NVIDIA A100-SXM4-80GB,chat,0.4,0.00117,float16,BetterTransformer,None,False
cerebras/Cerebras-GPT-111M,179.0,256,1.43,340.07039999999995,NVIDIA A100-SXM4-80GB,chat,0.111,0.00036899999999999997,float16,BetterTransformer,None,False
cerebras/Cerebras-GPT-6.7B,63.1,256,4.06,1529.856,NVIDIA A100-SXM4-80GB,chat,6.7,0.00166,float16,BetterTransformer,None,False
cerebras/Cerebras-GPT-2.7B,62.3,256,4.11,1262.5919999999999,NVIDIA A100-SXM4-80GB,chat,2.7,0.00137,float16,BetterTransformer,None,False
cerebras/Cerebras-GPT-256M,130.0,256,1.97,496.7424000000001,NVIDIA A100-SXM4-80GB,chat,0.256,0.0005390000000000001,float16,BetterTransformer,None,False
cerebras/Cerebras-GPT-1.3B,86.5,256,2.96,815.616,NVIDIA A100-SXM4-80GB,chat,1.3,0.000885,float16,BetterTransformer,None,False
ethzanalytics/pythia-31m,225.0,256,1.14,262.65600000000006,NVIDIA A100-SXM4-80GB,chat,0.031,0.00028500000000000004,float16,BetterTransformer,None,False
bigscience/bloom-3b,55.4,256,4.62,1400.832,NVIDIA A100-SXM4-80GB,chat,3.0,0.00152,float16,BetterTransformer,None,False
TurkuNLP/gpt3-finnish-large,69.6,256,3.68,949.248,NVIDIA A100-SXM4-80GB,chat,0.881,0.00103,float16,BetterTransformer,None,False
TurkuNLP/gpt3-finnish-small,133.0,256,1.92,458.0351999999999,NVIDIA A100-SXM4-80GB,chat,0.186,0.0004969999999999999,float16,BetterTransformer,None,False
gpt2-xl,35.6,256,7.2,1852.4159999999997,NVIDIA A100-SXM4-80GB,chat,1.61,0.0020099999999999996,float16,BetterTransformer,None,False
stabilityai/stablelm-base-alpha-7b,70.9,256,3.61,1428.48,NVIDIA A100-SXM4-80GB,chat,7.0,0.00155,float16,BetterTransformer,None,False
stabilityai/stablelm-base-alpha-3b,89.8,256,2.85,1004.544,NVIDIA A100-SXM4-80GB,chat,3.0,0.00109,float16,BetterTransformer,None,False
roneneldan/TinyStories-33M,313.0,256,0.818,199.9872,NVIDIA A100-SXM4-80GB,chat,0.033,0.000217,float16,BetterTransformer,None,False
roneneldan/TinyStories-1M,173.0,256,1.48,329.93280000000004,NVIDIA A100-SXM4-80GB,chat,0.001,0.00035800000000000003,float16,BetterTransformer,None,False
roneneldan/TinyStories-3M,179.0,256,1.43,317.0304,NVIDIA A100-SXM4-80GB,chat,0.003,0.000344,float16,BetterTransformer,None,False
roneneldan/TinyStories-28M,177.0,256,1.45,328.0896,NVIDIA A100-SXM4-80GB,chat,0.028,0.00035600000000000003,float16,BetterTransformer,None,False
roneneldan/TinyStories-8M,183.0,256,1.4,319.7952,NVIDIA A100-SXM4-80GB,chat,0.008,0.00034700000000000003,float16,BetterTransformer,None,False
togethercomputer/RedPajama-INCITE-7B-Base,46.4,256,5.52,1990.656,NVIDIA A100-SXM4-80GB,chat,7.0,0.00216,float16,BetterTransformer,None,False
togethercomputer/RedPajama-INCITE-Base-3B-v1,43.5,256,5.89,1658.8799999999999,NVIDIA A100-SXM4-80GB,chat,3.0,0.0018,float16,BetterTransformer,None,False
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,44.9,256,5.7,1953.792,NVIDIA A100-SXM4-80GB,chat,7.0,0.00212,float16,BetterTransformer,None,False
Dampish/StellarX-4B-V0,30.7,256,8.34,2359.2960000000003,NVIDIA A100-SXM4-80GB,chat,4.0,0.00256,float16,BetterTransformer,None,False
Dampish/StellarX-4B-V0.2,44.6,256,5.74,1631.232,NVIDIA A100-SXM4-80GB,chat,4.0,0.00177,float16,BetterTransformer,None,False
bit-dny/MindLLM,65.6,256,3.9,1078.272,NVIDIA A100-SXM4-80GB,chat,1.3,0.00117,float16,BetterTransformer,None,False
SaylorTwift/gpt2_test,132.0,256,1.94,463.5648,NVIDIA A100-SXM4-80GB,chat,0.137,0.000503,float16,BetterTransformer,None,False
TurkuNLP/gpt3-finnish-large,119.0,256,2.16,308.736,NVIDIA GeForce RTX 4090,chat,0.881,0.000335,float16,None,gptq-4bit,True
microsoft/phi-1_5,116.0,256,2.2,316.1088,NVIDIA GeForce RTX 4090,chat,1.3,0.000343,float16,None,gptq-4bit+exllama-v1,False
TurkuNLP/gpt3-finnish-large,151.0,256,1.7,243.30239999999998,NVIDIA GeForce RTX 4090,chat,0.881,0.00026399999999999997,float16,None,gptq-4bit+exllama-v1,False
TurkuNLP/gpt3-finnish-large,68.4,256,3.74,434.99519999999995,NVIDIA GeForce RTX 4090,chat,0.881,0.000472,float16,None,bnb-4bit,False
microsoft/phi-1_5,104.0,256,2.45,521.6256,NVIDIA GeForce RTX 4090,chat,1.3,0.000566,float16,None,awq-4bit+gemm,False
TurkuNLP/gpt3-finnish-large,135.0,256,1.89,271.87199999999996,NVIDIA GeForce RTX 4090,chat,0.881,0.00029499999999999996,float16,None,awq-4bit+gemm,False
GeneZC/MiniMA-2-3B,102.0,256,2.52,599.04,NVIDIA GeForce RTX 4090,chat,3.0,0.00065,float16,None,None,False
GeneZC/MiniMA-3B,102.0,256,2.52,599.9616,NVIDIA GeForce RTX 4090,chat,3.0,0.000651,float16,None,None,False
microsoft/phi-1_5,111.0,256,2.3,410.11199999999997,NVIDIA GeForce RTX 4090,chat,1.3,0.000445,float16,None,None,False
BEE-spoke-data/verysmol_llama-v11-KIx2,416.0,256,0.615,62.48448,NVIDIA GeForce RTX 4090,chat,0.058,6.78e-05,float16,None,None,False
BEE-spoke-data/Mixtral-GQA-400m-v2,159.0,256,1.61,241.45919999999998,NVIDIA GeForce RTX 4090,chat,0.4,0.00026199999999999997,float16,None,None,False
BEE-spoke-data/smol_llama-220M-GQA,246.0,256,1.04,125.3376,NVIDIA GeForce RTX 4090,chat,0.22,0.000136,float16,None,None,False
BEE-spoke-data/smol_llama-81M-tied,410.0,256,0.625,67.55328,NVIDIA GeForce RTX 4090,chat,0.081,7.33e-05,float16,None,None,False
BEE-spoke-data/smol_llama-101M-GQA,401.0,256,0.638,71.97696,NVIDIA GeForce RTX 4090,chat,0.101,7.81e-05,float16,None,None,False
BEE-spoke-data/NanoLlama-GQA-L10-A32_KV8-v13-KI,246.0,256,1.04,124.416,NVIDIA GeForce RTX 4090,chat,0.218,0.000135,float16,None,None,False
bn22/tinyllama_frankenmerge,87.4,256,2.93,532.6848000000001,NVIDIA GeForce RTX 4090,chat,1.54,0.0005780000000000001,float16,None,None,False
Dans-DiscountModels/ShearedLlama-1.3b-FFT-Test1,131.0,256,1.95,386.1504,NVIDIA GeForce RTX 4090,chat,1.3,0.000419,float16,None,None,False
mistralai/Mistral-7B-v0.1,49.1,256,5.21,1336.3200000000002,NVIDIA GeForce RTX 4090,chat,7.0,0.0014500000000000001,float16,None,None,False
Deci/DeciLM-7B,51.2,256,5.0,1299.456,NVIDIA GeForce RTX 4090,chat,7.0,0.00141,float16,None,None,False
team-lucid/mptk-1b,191.0,256,1.34,293.0688,NVIDIA GeForce RTX 4090,chat,1.0,0.00031800000000000003,float16,None,None,False
rishiraj/CatPPT-base,49.4,256,5.18,1400.832,NVIDIA GeForce RTX 4090,chat,7.24,0.00152,float16,None,None,False
AI-Sweden-Models/gpt-sw3-1.3b,151.0,256,1.69,340.07039999999995,NVIDIA GeForce RTX 4090,chat,1.3,0.00036899999999999997,float16,None,None,False
scb10x/typhoon-7b,49.2,256,5.2,1354.752,NVIDIA GeForce RTX 4090,chat,7.0,0.00147,float16,None,None,False
stabilityai/japanese-stablelm-base-gamma-7b,49.2,256,5.2,1373.184,NVIDIA GeForce RTX 4090,chat,7.0,0.00149,float16,None,None,False
stabilityai/stablelm-base-alpha-3b,98.8,256,2.59,702.2592,NVIDIA GeForce RTX 4090,chat,3.0,0.000762,float16,None,None,False
golaxy/gowizardlm,51.8,256,4.94,1308.672,NVIDIA GeForce RTX 4090,chat,7.0,0.00142,float16,None,None,False
EleutherAI/pythia-70m-deduped,421.0,256,0.608,60.825599999999994,NVIDIA GeForce RTX 4090,chat,0.07,6.599999999999999e-05,float16,None,None,False
EleutherAI/pythia-2.7b,88.3,256,2.9,664.4735999999999,NVIDIA GeForce RTX 4090,chat,2.7,0.000721,float16,None,None,False
EleutherAI/pythia-160m-deduped,231.0,256,1.11,128.1024,NVIDIA GeForce RTX 4090,chat,0.16,0.000139,float16,None,None,False
EleutherAI/pythia-6.7b,51.1,256,5.01,1345.5359999999998,NVIDIA GeForce RTX 4090,chat,6.7,0.00146,float16,None,None,False
EleutherAI/pythia-1b-deduped,174.0,256,1.47,279.2448,NVIDIA GeForce RTX 4090,chat,1.0,0.000303,float16,None,None,False
EleutherAI/gpt-j-6b,53.7,256,4.77,1216.512,NVIDIA GeForce RTX 4090,chat,6.0,0.00132,float16,None,None,False
EleutherAI/pythia-12b-deduped,32.5,256,7.87,2239.488,NVIDIA GeForce RTX 4090,chat,12.0,0.00243,float16,None,None,False
EleutherAI/pythia-6.9b-deduped,50.8,256,5.04,1354.752,NVIDIA GeForce RTX 4090,chat,6.9,0.00147,float16,None,None,False
EleutherAI/pythia-1.3b,121.0,256,2.12,411.0336,NVIDIA GeForce RTX 4090,chat,1.3,0.000446,float16,None,None,False
EleutherAI/pythia-12b,32.4,256,7.9,2285.568,NVIDIA GeForce RTX 4090,chat,12.0,0.00248,float16,None,None,False
EleutherAI/pythia-410m-deduped,120.0,256,2.13,255.28320000000002,NVIDIA GeForce RTX 4090,chat,0.41,0.000277,float16,None,None,False
EleutherAI/pythia-1.4b-deduped,120.0,256,2.13,415.64160000000004,NVIDIA GeForce RTX 4090,chat,1.4,0.000451,float16,None,None,False
EleutherAI/pythia-2.8b-deduped,89.8,256,2.85,658.0224000000001,NVIDIA GeForce RTX 4090,chat,2.8,0.000714,float16,None,None,False
EleutherAI/pythia-160m,223.0,256,1.15,126.25919999999999,NVIDIA GeForce RTX 4090,chat,0.16,0.000137,float16,None,None,False
EleutherAI/pythia-410m,116.0,256,2.21,254.36159999999998,NVIDIA GeForce RTX 4090,chat,0.41,0.000276,float16,None,None,False
vishesht27/22-Neuro_Model,49.1,256,5.21,1354.752,NVIDIA GeForce RTX 4090,chat,7.24,0.00147,float16,None,None,False
Locutusque/TinyMistral-248M-v2,203.0,256,1.26,159.4368,NVIDIA GeForce RTX 4090,chat,0.248,0.000173,float16,None,None,False
Locutusque/TinyMistral-248m,200.0,256,1.28,159.4368,NVIDIA GeForce RTX 4090,chat,0.248,0.000173,float16,None,None,False
Writer/palmyra-base,70.5,256,3.63,958.4639999999999,NVIDIA GeForce RTX 4090,chat,5.0,0.00104,float16,None,None,False
roneneldan/TinyStories-1M,384.0,256,0.667,66.44736,NVIDIA GeForce RTX 4090,chat,0.001,7.21e-05,float16,None,None,False
cyberagent/calm2-7b-chat,51.8,256,4.94,1317.8880000000001,NVIDIA GeForce RTX 4090,chat,7.0,0.00143,float16,None,None,False
cyberagent/open-calm-large,117.0,256,2.18,334.5408,NVIDIA GeForce RTX 4090,chat,0.4,0.000363,float16,None,None,False
upstage/SOLAR-10.7B-v1.0,33.3,256,7.69,2027.5200000000002,NVIDIA GeForce RTX 4090,chat,10.7,0.0022,float16,None,None,False
seungduk/KoSOLAR-10.7B-v0.1,33.2,256,7.71,2101.2480000000005,NVIDIA GeForce RTX 4090,chat,10.7,0.0022800000000000003,float16,None,None,False
ethzanalytics/pythia-31m,416.0,256,0.615,61.2864,NVIDIA GeForce RTX 4090,chat,0.031,6.65e-05,float16,None,None,False
budecosystem/boomer-1b,354.0,256,0.723,179.71200000000002,NVIDIA GeForce RTX 4090,chat,1.0,0.00019500000000000002,float16,None,None,False
chargoddard/SmolLlamix-8x101M,167.0,256,1.53,167.73119999999997,NVIDIA GeForce RTX 4090,chat,0.101,0.00018199999999999998,float16,None,None,False
chargoddard/SmolLlamix-8x101M-take2,172.0,256,1.49,158.5152,NVIDIA GeForce RTX 4090,chat,0.101,0.000172,float16,None,None,False
NYTK/PULI-GPTrio,48.9,256,5.24,1419.2640000000001,NVIDIA GeForce RTX 4090,chat,7.67,0.0015400000000000001,float16,None,None,False
instructkr/ko-wand-136M,303.0,256,0.844,112.43520000000001,NVIDIA GeForce RTX 4090,chat,0.136,0.00012200000000000001,float16,None,None,False
PY007/TinyLlama-1.1B-step-50K-105b,117.0,256,2.18,361.26720000000006,NVIDIA GeForce RTX 4090,chat,1.1,0.00039200000000000004,float16,None,None,False
PY007/TinyLlama-1.1B-intermediate-step-240k-503b,117.0,256,2.18,367.7184,NVIDIA GeForce RTX 4090,chat,1.1,0.000399,float16,None,None,False
PY007/TinyLlama-1.1B-intermediate-step-480k-1T,122.0,256,2.1,364.9536,NVIDIA GeForce RTX 4090,chat,1.1,0.000396,float16,None,None,False
bit-dny/MindLLM,125.0,256,2.04,395.36639999999994,NVIDIA GeForce RTX 4090,chat,1.3,0.00042899999999999997,float16,None,None,False
openlm-research/open_llama_7b_v2,52.6,256,4.87,1281.024,NVIDIA GeForce RTX 4090,chat,7.0,0.00139,float16,None,None,False
openlm-research/open_llama_3b_v2,89.8,256,2.85,710.5536,NVIDIA GeForce RTX 4090,chat,3.0,0.000771,float16,None,None,False
openlm-research/open_llama_7b,52.8,256,4.85,1262.5919999999999,NVIDIA GeForce RTX 4090,chat,7.0,0.00137,float16,None,None,False
openlm-research/open_llama_3b,90.1,256,2.84,713.3184,NVIDIA GeForce RTX 4090,chat,3.0,0.0007740000000000001,float16,None,None,False
cerebras/Cerebras-GPT-6.7B,53.4,256,4.79,1262.5919999999999,NVIDIA GeForce RTX 4090,chat,6.7,0.00137,float16,None,None,False
cerebras/Cerebras-GPT-111M,352.0,256,0.727,83.31264,NVIDIA GeForce RTX 4090,chat,0.111,9.04e-05,float16,None,None,False
cerebras/Cerebras-GPT-1.3B,151.0,256,1.69,338.2272,NVIDIA GeForce RTX 4090,chat,1.3,0.000367,float16,None,None,False
cerebras/Cerebras-GPT-256M,266.0,256,0.963,128.1024,NVIDIA GeForce RTX 4090,chat,0.256,0.000139,float16,None,None,False
cerebras/Cerebras-GPT-2.7B,96.6,256,2.65,593.5104,NVIDIA GeForce RTX 4090,chat,2.7,0.000644,float16,None,None,False
TurkuNLP/gpt3-finnish-small,276.0,256,0.927,111.51360000000001,NVIDIA GeForce RTX 4090,chat,0.186,0.00012100000000000001,float16,None,None,False
TurkuNLP/gpt3-finnish-large,142.0,256,1.8,301.3632,NVIDIA GeForce RTX 4090,chat,0.881,0.000327,float16,None,None,False
bigcode/tiny_starcoder_py,244.0,256,1.05,118.8864,NVIDIA GeForce RTX 4090,chat,0.164,0.000129,float16,None,None,False
itsliupeng/openllama-7b-base,52.6,256,4.87,1271.808,NVIDIA GeForce RTX 4090,chat,7.0,0.00138,float16,None,None,False
itsliupeng/openllama-7b-icl,52.7,256,4.86,1308.672,NVIDIA GeForce RTX 4090,chat,7.0,0.00142,float16,None,None,False
tiiuae/falcon-7b,43.2,256,5.93,1446.912,NVIDIA GeForce RTX 4090,chat,7.0,0.00157,float16,None,None,False
